"company_id","company_name","primary_naics","naics_4digit","is_customer","scoring_path","naics_attractiveness_score","company_opportunity_score","final_score","scoring_reason","city","state","location_employee_size","sales_volume","icp_fit_score","buildings_score","revenue_score","growth_score","contact_score","icp_fit_reasoning","icp_recommendation","icp_confidence","expansion_score","churn_score","profitability_score","tickets_score","rank","has_research_doc","research_recency"
"406038265","Avid Technology, Inc","71151001","7115","False","Prospect","25.1","59.9","46.0","Prospect (ICP-based): 4/4 factors with data","Burlington","MA","1485.0","417413000.0","48","35.8","100.0","100.0","75.0","Avid Technology (NAICS 7115 - independent artists/performers) is outside OpenWorks' core verticals with only 5 locations (marginal multi-site fit). While they have $417M revenue suggesting operational sophistication, the industry doesn't align with typical facility service pain points. Web research failure means no validation of outsourcing readiness or centralized operations.","Low Priority","low","","","","","1","False",""
"516413523","World Wrestling Entertainment, LLC","71151018","7115","False","Prospect","25.1","75.1","55.1","Prospect (ICP-based): 4/4 factors with data","Stamford","CT","890.0","1291523000.0","70","56.7","100.0","100.0","75.0","WWE operates 16 locations with $1.29B revenue and 'Growing' status. The 10-19 location range provides strong multi-site fit (75-89 base points), and $1B+ revenue indicates high operational sophistication (+10 points). Entertainment/sports venues have significant cleaning needs (arenas, training facilities, corporate offices). However, NAICS 7115 (sports/entertainment) is non-core.","Medium Priority","medium","","","","","1","False",""
"513223149","Warner Bros Entertainment Inc","71151018","7115","False","Prospect","25.1","70.3","52.2","Prospect (ICP-based): 4/4 factors with data","Burbank","CA","22147.0","958079757.0","62","52.8","100.0","100.0","75.0","Warner Bros has 13 locations (good multi-site fit) and $958M revenue (operational sophistication), but NAICS 7115 (Motion Picture/Video Production) is outside OpenWorks' core verticals. Web research failed to validate centralized operations, growth signals, or outsourcing readiness. Entertainment/production facilities have cleaning needs but lack the compliance burden of healthcare/education.","Medium Priority","low","","","","","2","False",""
"33463936","Frantic Films","71151018","7115","False","Prospect","25.1","52.8","41.7","Prospect (ICP-based): 4/4 factors with data","Winnipeg","MB","551.0","66252430.0","40","22.0","97.5","100.0","75.0","Film production with 2 locations and 551 employees, niche entertainment industry.","Low Priority","low","","","","","3","False",""
"1105550","Portland Museum of Art","71211001","7121","False","Prospect","66.9","48.1","55.6","Prospect (ICP-based): 3/4 factors with data","Portland","ME","376.0","","45","22.0","50.0","100.0","75.0","Museum with 376 employees and growing, but only 2 locations limits facility services scope.","Medium Priority","low","","","","","1","False",""
"450154919","Children's Square USA","71212001","7121","False","Prospect","66.9","51.5","57.7","Prospect (ICP-based): 4/4 factors with data","Council Bluffs","IA","381.0","103538866.0","40","13.9","100.0","100.0","75.0","Single location entertainment/recreation facility with $103M revenue, limited multi-site potential.","Low Priority","low","","","","","1","False",""
"401007331","Nova Parks","71219004","7121","False","Prospect","66.9","73.9","71.1","Prospect (ICP-based): 4/4 factors with data","Fairfax Station","VA","334.0","43287141.0","65","69.9","91.1","100.0","75.0","Nova Parks manages 32 park/recreation facilities in Northern Virginia, providing strong multi-site fit. NAICS 71219004 (nature parks) suggests outdoor facilities with restrooms, visitor centers, and maintenance buildings. However, government park authority may have budget constraints and local vendor preferences.","Medium Priority","medium","","","","","1","False",""
"570087320","ITEC Attractions Inc","71219007","7121","False","Prospect","66.9","53.2","58.7","Prospect (ICP-based): 4/4 factors with data","Branson","MO","300.0","9459000.0","44","35.8","68.4","100.0","75.0","IMAX theater/attraction operator with 5 locations, $9.5M revenue, and 300 employees. Entertainment/attractions industry (NAICS 7121) is outside core verticals. Marginal location count for multi-site value proposition. High employee-to-revenue ratio suggests labor-intensive operations, but complete research failure prevents determining if this indicates in-house custodial model (red flag) or outsourcing opportunity.","Low Priority","low","","","","","1","False",""
"763326452","Ctrl V Inc","71311001","7131","False","Prospect","39.1","61.0","52.2","Prospect (ICP-based): 4/4 factors with data","Waterloo","ON","152.0","112034626.0","54","38.9","100.0","100.0","25.0","Ctrl V Inc operates 6 locations in amusement/recreation (NAICS 7131) with $112M revenue. The 6-location count is marginal for multi-site consolidation value. Entertainment venues typically require specialized cleaning (high-traffic, gaming equipment), but this is outside OpenWorks' core verticals. Lack of web research prevents validation of operations model.","Medium Priority","low","","","","","1","False",""
"409268002","Disneyland Railroad-Main Street Station","71311004","7131","False","Prospect","39.1","67.7","56.3","Prospect (ICP-based): 4/4 factors with data","Anaheim","CA","1051.0","16233076.0","45","100.0","76.4","100.0","75.0","Disneyland Railroad is part of Disney Parks, which likely has highly centralized facilities management at corporate level. However, this appears to be a single attraction listing (not the parent company), and amusement parks typically have in-house custodial teams due to 24/7 operations and specialized needs. The 178 'locations' likely refers to Disney's broader portfolio, not this specific entity.","Low Priority","low","","","","","1","False",""
"480367788","Ameristar Casino Resort Spa St Charles","71321001","7132","False","Prospect","40.3","75.0","61.1","Prospect (ICP-based): 4/4 factors with data","Saint Charles","MO","2924.0","513748649.0","72","51.3","100.0","100.0","75.0","Ameristar Casino (Boyd Gaming subsidiary) operates in hospitality/gaming (NAICS 7132) with 12 locations and $513M revenue. Strong multi-site fit (10-19 locations tier) and hospitality is adjacent to OpenWorks' core verticals. Large casino resorts have significant cleaning needs (24/7 operations, high standards) and likely centralized facilities management through Boyd Gaming corporate.","High Priority","medium","","","","","1","False",""
"416990984","CasaBlanca Resort & Casino","71321001","7132","False","Prospect","40.3","70.5","58.4","Prospect (ICP-based): 4/4 factors with data","Mesquite","NV","1831.0","252235581.0","68","38.9","100.0","100.0","75.0","CasaBlanca Resort & Casino is in hospitality (NAICS 7132), which is an OpenWorks core vertical. Strong revenue ($252M) indicates operational sophistication and likely centralized facilities management. However, only 6 locations is below ideal multi-site threshold, though casino/resort facilities are large and cleaning-intensive.","Medium Priority","medium","","","","","2","False",""
"354833022","Grand Sierra Resort and Casino","71321001","7132","False","Prospect","40.3","55.5","49.4","Prospect (ICP-based): 3/4 factors with data","Reno","NV","37.0","36826543.0","50","22.0","88.7","90.9","75.0","Casino/resort with 2 locations but could have significant facility needs despite low employee count.","Medium Priority","low","","","","","3","False",""
"1165216","Dover Downs Gaming & Entertainment, Inc","71321001","7132","False","Prospect","40.3","53.1","48.0","Prospect (ICP-based): 4/4 factors with data","Dover","DE","1346.0","176924000.0","40","22.0","100.0","100.0","75.0","Gaming/entertainment venue with only 2 locations; limited multi-site facility needs despite good revenue.","Low Priority","low","","","","","4","False",""
"30237408","ClubLink Corporation","71391002","7139","False","Prospect","87.2","75.6","80.2","Prospect (ICP-based): 4/4 factors with data","King City","ON","500.0","132992724.0","66","69.3","100.0","100.0","75.0","ClubLink Corporation (golf courses, NAICS 71391002) has 31 locations (excellent multi-site fit) and $133M revenue showing operational scale. However, golf/country clubs are not a core OpenWorks vertical and web research failed. 500 employees for 31 locations suggests potential in-house groundskeeping/facilities teams.","Medium Priority","low","","","","","1","False",""
"39506050","The Glencoe Golf & Country Club","71391002","7139","False","Prospect","87.2","56.8","69.0","Prospect (ICP-based): 4/4 factors with data","Calgary","AB","6218.0","323990012.0","45","27.7","100.0","100.0","75.0","Golf club with only 3 locations but strong revenue; recreational facilities have moderate facility service needs.","Low Priority","low","","","","","2","False",""
"63723548","Calgary Golf & Country Club","71391002","7139","False","Prospect","87.2","53.1","66.7","Prospect (ICP-based): 4/4 factors with data","Calgary","AB","3008.0","133371496.0","40","22.0","100.0","100.0","75.0","Large country club with strong revenue but only 2 locations and Canadian location limits appeal.","Low Priority","low","","","","","3","False",""
"460110919","Avalon Lakes Golf Course","71391002","7139","False","Prospect","87.2","51.1","65.5","Prospect (ICP-based): 4/4 factors with data","Warren","OH","44.0","47528016.0","35","32.2","92.5","95.2","75.0","Golf course with 4 locations but only 44 employees; too small for significant facility services.","Low Priority","low","","","","","4","False",""
"144294154","Maple Hill Golf Course, Inc","71391002","7139","False","Prospect","87.2","43.7","61.1","Prospect (ICP-based): 4/4 factors with data","Wyoming","MI","42.0","42221012.0","25","22.0","90.7","94.0","75.0","Small golf course with only 2 locations and 42 employees; too small for meaningful facility services contract.","Poor Fit","low","","","","","5","False",""
"745785805","Valhalla Boatworks Inc","71393003","7139","False","Prospect","87.2","47.5","63.4","Prospect (ICP-based): 4/4 factors with data","Egg Harbor City","NJ","64.0","15203622.0","32","32.2","75.5","100.0","75.0","Boatworks/marina with 4 locations and 64 employees; limited facility service needs.","Low Priority","low","","","","","1","False",""
